7.870261304039821715e-02,7.870231321425158466e-02,7.870207353170147191e-02,7.870189387368667355e-02,7.870177415113915886e-02,7.870171430472422403e-02,7.870171430472505669e-02,3.000000000000000000e+00
7.238659941823469279e-02,7.232324169468012931e-02,7.226319377568625468e-02,7.220622856538227996e-02,7.215213826992070145e-02,7.210073245009115950e-02,7.205183630016895324e-02,3.000000000000000000e+00
6.291485458988105295e-02,6.291476280974672708e-02,6.291470164817453137e-02,6.291467107492966504e-02,6.291467107493554922e-02,6.291470164817580812e-02,6.291476280975054347e-02,3.000000000000000000e+00
5.503335293120929089e-02,5.503333246851078997e-02,5.503333246850874994e-02,5.503335293120851374e-02,5.503339386669710287e-02,5.503345529520564661e-02,5.503353724704035388e-02,3.000000000000000000e+00
4.718749902804977858e-02,4.718860976299760202e-02,4.718975120967810327e-02,4.719092417663753314e-02,4.719212950423938568e-02,4.719336806629116643e-02,4.719464077137959512e-02,3.000000000000000000e+00
3.929239775734948148e-02,3.929221035905060277e-02,3.929203146883906983e-02,3.929186099421989181e-02,3.929169884745555008e-02,3.929154494543612292e-02,3.929139920957573640e-02,3.000000000000000000e+00
3.142632374035937010e-02,3.142630465112773719e-02,3.142628939100208102e-02,3.142627795249704897e-02,3.142627032993938752e-02,3.142626651958296130e-02,3.142626651957574485e-02,3.000000000000000000e+00
-1.360023205165816762e-15,-2.928206317561752540e-03,-1.867775781248564443e-02,-4.705634949232711861e+00,5.419473959500462068e-02,3.691267451380492171e-02,3.146261845821510250e-02,3.000000000000000000e+00
1.571478281763754106e-02,1.571496191901737560e-02,1.571514739879079081e-02,1.571533955291421966e-02,1.571553869484464475e-02,1.571574515686485762e-02,1.571595929155060814e-02,3.000000000000000000e+00
7.854171880692487756e-03,7.854173877067983228e-03,7.854175948746770081e-03,7.854178096838637657e-03,7.854180322514680429e-03,7.854182626976921253e-03,7.854185011502638758e-03,3.000000000000000000e+00
-4.766514362811716810e-01,-4.766556856868073289e-01,-4.766600574464316953e-01,-4.766645543067093982e-01,-4.766691791198617301e-01,-4.766739348477916360e-01,-4.766788245663753365e-01,3.000000000000000000e+00
-7.855353855508659389e-03,-7.855312729418610293e-03,-7.855273277916276220e-03,-7.855235412591235825e-03,-7.855199050818623824e-03,-7.855164115301991462e-03,-7.855130533691254482e-03,3.000000000000000000e+00
-1.571770767143601186e-02,-1.571742791364822908e-02,-1.571715900460637916e-02,-1.571690040056133997e-02,-1.571665159148962626e-02,-1.571641209884798440e-02,-1.571618147301231255e-02,3.000000000000000000e+00
-2.431872181633473740e-02,-2.442042686919590477e-02,-2.454428285814723096e-02,-2.469733362468606169e-02,-2.488971716258293193e-02,-2.513648764995803087e-02,-2.546085426379757211e-02,3.000000000000000000e+00
-3.421245013344265118e-02,-3.382283967565802990e-02,-3.351051531884899348e-02,-3.325600756481750242e-02,-3.304568706958022073e-02,-3.286976116783585367e-02,-3.272103516301694270e-02,3.000000000000000000e+00
-3.929476361883322416e-02,-3.929448493612370391e-02,-3.929421597108236075e-02,-3.929395657742249665e-02,-3.929370661485963312e-02,-3.929346594897047129e-02,-3.929323445104150603e-02,3.000000000000000000e+00
-4.719464077137453667e-02,-4.719336806628618430e-02,-4.719212950423826158e-02,-4.719092417664495775e-02,-4.718975120966847209e-02,-4.718860976299827509e-02,-4.718749902805175617e-02,3.000000000000000000e+00
-5.511122872582899235e-02,-5.510864036571374441e-02,-5.510612232707708114e-02,-5.510367253130174503e-02,-5.510128898351647486e-02,-5.509896976871123814e-02,-5.509671304805729281e-02,3.000000000000000000e+00
-6.292571926329414145e-02,-6.292487857097828208e-02,-6.292407365090410543e-02,-6.292330408173947565e-02,-6.292256946245015914e-02,-6.292186941191124649e-02,-6.292120356837851980e-02,3.000000000000000000e+00
-7.085544668471120688e-02,-7.085304972988271111e-02,-7.085072328756840399e-02,-7.084846596946760278e-02,-7.084627643959419407e-02,-7.084415341241548369e-02,-7.084209565119892194e-02,3.000000000000000000e+00
-7.871450226337368961e-02,-7.871326504032316596e-02,-7.871209349203153738e-02,-7.871098701797321628e-02,-7.870994505285971998e-02,-7.870896706611132942e-02,-7.870805256133772687e-02,3.000000000000000000e+00
-9.458413800285001005e-02,-9.510616948544962923e-02,-9.568018601360642195e-02,-9.631356033497126545e-02,-9.701506292214517879e-02,-9.779520196240609753e-02,-9.866666649906409570e-02,3.000000000000000000e+00
-9.455226259019761104e-02,-9.455000359758555795e-02,-9.454785955150295240e-02,-9.454582934402595840e-02,-9.454391193000842575e-02,-9.454210632565680783e-02,-9.454041160767122365e-02,3.000000000000000000e+00
1.058167268629209290e-02,1.756120083336253079e-02,2.736642087018173464e-02,4.125579113635668982e-02,6.152149679932755744e-02,9.276171732568760930e-02,1.456734413694829033e-01,3.000000000000000000e+00
-1.207662736249187768e-01,-1.213253524426160523e-01,-1.219287934411894675e-01,-1.225815709399554893e-01,-1.232893989384752920e-01,-1.240588709253982597e-01,-1.248976323002598809e-01,3.000000000000000000e+00
-1.233275649026483040e-01,-1.231464185386690335e-01,-1.229735439819409082e-01,-1.228084431937325194e-01,-1.226506556348818666e-01,-1.224997548910509160e-01,-1.223553456500961756e-01,3.000000000000000000e+00
7.947678051754286654e-02,5.743752059284762401e-02,4.139106797181404951e-02,2.940775845948090383e-02,2.033637677823116330e-02,1.345368552415477509e-02,8.289180514199738503e-03,3.000000000000000000e+00
-1.343251778519063688e-01,-1.343275704464006182e-01,-1.343302659708628111e-01,-1.343332657955306209e-01,-1.343365714478583772e-01,-1.343401846147836975e-01,-1.343441071440178436e-01,3.000000000000000000e+00
-1.456928688160020191e-01,-1.455862746684231657e-01,-1.454832044772515209e-01,-1.453835104820185853e-01,-1.452870527972752179e-01,-1.451936989137264100e-01,-1.451033232325731614e-01,3.000000000000000000e+00
-1.604076736627705890e-01,-1.607984622133405150e-01,-1.612090690398179649e-01,-1.616408803293319929e-01,-1.620954089145253407e-01,-1.625743087250691443e-01,-1.630793912398459666e-01,3.000000000000000000e+00
-1.728137877819886925e-01,-1.722439216596485523e-01,-1.717034279289796073e-01,-1.711902831646307799e-01,-1.707026394160420235e-01,-1.702388059170467094e-01,-1.697972330199146174e-01,3.000000000000000000e+00
-1.672902348772249970e-01,-1.672539259301423498e-01,-1.672186549302002723e-01,-1.671843988328972908e-01,-1.671511354725983833e-01,-1.671188435291360852e-01,-1.670875024960744026e-01,3.000000000000000000e+00
4.923902081176957379e-01,7.917938046361503446e-01,1.660910809228677287e+00,3.417224842592490575e+01,-2.125540481758886990e+00,-1.100061929633950442e+00,-7.715829592893256317e-01,3.000000000000000000e+00
-1.834017672089120754e-01,-1.833639279905260600e-01,-1.833272507393493012e-01,-1.832917129208947449e-01,-1.832572928796944445e-01,-1.832239698091519264e-01,-1.831917237229460649e-01,3.000000000000000000e+00
-3.109568489260609581e-01,-3.007718333203960315e-01,-2.919190366870503262e-01,-2.841601981396319476e-01,-2.773103146875075531e-01,-2.712235721483403084e-01,-2.657835102784209536e-01,3.000000000000000000e+00
2.619444994092151591e-01,2.064941295347026973e-01,1.651775445090155614e-01,1.333405505601038543e-01,1.081812800690318405e-01,8.791323952756280313e-02,7.134470247389720909e-02,3.000000000000000000e+00
-2.080522435841587470e-01,-2.080019597431227996e-01,-2.079532836185257472e-01,-2.079061855180571738e-01,-2.078606369349820793e-01,-2.078166105096140859e-01,-2.077740799917666137e-01,3.000000000000000000e+00
-2.198933458978208355e-01,-2.197366115321153779e-01,-2.195843254823335866e-01,-2.194363470789587600e-01,-2.192925417293046797e-01,-2.191527806136081002e-01,-2.190169403974733808e-01,3.000000000000000000e+00
-1.201543941013534456e+00,-9.386554361016203885e-01,-7.827358290926786921e-01,-6.796565413826899382e-01,-6.065327374472992972e-01,-5.520235654766846300e-01,-5.098685224100848457e-01,3.000000000000000000e+00
4.471486643477761902e+01,2.867153551138576617e+00,1.404225862421888849e+00,8.942705223312399365e-01,6.353112939046966501e-01,4.789281604108387991e-01,3.744680722997044686e-01,3.000000000000000000e+00
-2.434946521414599330e-01,-2.436334399794952421e-01,-2.437762477542521899e-01,-2.439231867910346685e-01,-2.440743731199713218e-01,-2.442299276993323831e-01,-2.443899766530161499e-01,3.000000000000000000e+00
-2.885323690366505822e-01,-2.901571845393906002e-01,-2.918696271064749048e-01,-2.936763901096984264e-01,-2.955848490706101117e-01,-2.976031498610299808e-01,-2.997403108952136908e-01,3.000000000000000000e+00
-3.224972653754528684e-01,-3.195805310471928617e-01,-3.168413910059984517e-01,-3.142650108293950639e-01,-3.118381370427015242e-01,-3.095488932650846681e-01,-3.073866070385706806e-01,3.000000000000000000e+00
-2.968514810249499591e-01,-2.957386218340889994e-01,-2.946718976691459768e-01,-2.936487568364685719e-01,-2.926668283019561168e-01,-2.917239061974197245e-01,-2.908179358853992813e-01,3.000000000000000000e+00
-2.736222385060423923e-01,-2.736071089254780708e-01,-2.735945135708233722e-01,-2.735844455433553701e-01,-2.735768993343416500e-01,-2.735718708180648884e-01,-2.735693572465002221e-01,3.000000000000000000e+00
-3.102224382245135637e-01,-3.092669920654376736e-01,-3.083473931508044497e-01,-3.074618752326793159e-01,-3.066087840734391112e-01,-3.057865688475023269e-01,-3.049937743202635887e-01,3.000000000000000000e+00
-3.001497807860209477e-01,-2.998061153882914387e-01,-2.994724167028389727e-01,-2.991483692099639047e-01,-2.988336713315408733e-01,-2.985280347167121318e-01,-2.982311835716832116e-01,3.000000000000000000e+00
5.342287251471158349e-01,6.543288476962551004e-01,8.220822712303353930e-01,1.072395563262378504e+00,1.485327176188351306e+00,2.293977059334236124e+00,4.584905063736703923e+00,3.000000000000000000e+00
-3.084844303515299480e-01,-3.085667294014344808e-01,-3.086531376670668125e-01,-3.087437066011118336e-01,-3.088384904215033533e-01,-3.089375461866649131e-01,-3.090409338714952270e-01,3.000000000000000000e+00
-3.184158002521442765e-01,-3.185580258251820007e-01,-3.187055220383199772e-01,-3.188583839975595025e-01,-3.190167110535227502e-01,-3.191806069517699740e-01,-3.193501799928170071e-01,3.000000000000000000e+00
-5.404559367601339259e-01,3.669453780876311133e-02,-5.795152306174293777e-01,3.685938724578406017e-02,-6.224804653729372195e-01,3.701817766321283815e-02,-6.698900935582899896e-01,3.000000000000000000e+00
3.358612573332925982e-02,-7.026283443361870384e-01,3.371312330301667881e-02,-7.611705739271220628e-01,3.383495414003679508e-02,-8.267355879257851647e-01,3.395168205498913516e-02,3.000000000000000000e+00
2.695461895742039954e-02,-1.951502044676050596e-01,2.716334087589820923e-02,-2.063748606217120640e-01,2.736590582562666712e-02,-2.183836237954253079e-01,2.756243299838818939e-02,3.000000000000000000e+00
8.807709582713735275e-03,-1.361164924134711240e-02,9.395572340297387096e-03,-1.494922622622170405e-02,9.966788594924239075e-03,-1.633515418645643119e-02,1.052191148280927531e-02,3.000000000000000000e+00
-6.597518046199875308e-02,1.748035187959481873e-02,-6.951773649357387286e-02,1.771312653538948539e-02,-7.324438877775604761e-02,1.793960177102453535e-02,-7.716803664910257265e-02,3.000000000000000000e+00
-1.375809467402921635e-02,8.275693638256427509e-03,-1.486183727086875378e-02,8.639927887258942035e-03,-1.600725877535292066e-02,8.994084492321210988e-03,-1.719642919107430834e-02,3.000000000000000000e+00
-2.019373114739627662e-01,1.460941627669642279e-02,-2.161823747040867716e-01,1.467781512356587659e-02,-2.318060922469612206e-01,1.474375489828714560e-02,-2.489921861491640465e-01,3.000000000000000000e+00
6.374622093569508839e-03,-1.432844303242249498e-02,6.554573577996886634e-03,-1.523038688340970677e-02,6.729658251154928793e-03,-1.616985862338649049e-02,6.900018356661322821e-03,3.000000000000000000e+00
6.684904062366722223e-03,-4.616074049139765739e-02,6.738654739355099885e-03,-4.878755111690126489e-02,6.790835218974552306e-03,-5.159371515542801601e-02,6.841476456406666781e-03,3.000000000000000000e+00
1.580210025119503561e-03,-2.751618934815837532e-03,1.655138727622460990e-03,-2.972367454174391736e-03,1.727985577449122397e-03,-3.201451755061392006e-03,1.798816898473472661e-03,3.000000000000000000e+00
1.585560588562602482e-03,-3.163767856040165132e-04,1.671346957618290640e-03,-3.195713950927152650e-04,1.762193305837145762e-03,-3.226768701421109647e-04,1.858504043693420382e-03,3.000000000000000000e+00
-2.409035234846612118e-03,6.411649555570509904e-03,-2.461363353531640860e-03,6.782274128033705628e-03,-2.512288184050446432e-03,7.169400204191803475e-03,-2.561848492819152057e-03,3.000000000000000000e+00
4.569330182076394298e-01,-7.729270021624263035e-03,5.195353348321263276e-01,-7.744511730039755140e-03,5.955321165455971233e-01,-7.758734960566317229e-03,6.890358981650546166e-01,3.000000000000000000e+00
1.034614822213294483e-01,-1.060889786876719962e-02,1.099312566497876870e-01,-1.067188839056766939e-02,1.169259036856948319e-01,-1.073284958240328796e-02,1.245037126171661679e-01,3.000000000000000000e+00
-1.238848077628849215e-02,6.017866195791325701e-02,-1.252364100322234282e-02,6.342242354249688630e-02,-1.265507142418930212e-02,6.685387830469437243e-02,-1.278285580366758656e-02,3.000000000000000000e+00
-1.351353877122586644e-02,4.451861377545100751e-02,-1.373584242618314938e-02,4.694843111453174400e-02,-1.395218599633834058e-02,4.949655183082973808e-02,-1.416272272776019497e-02,3.000000000000000000e+00
-1.476818012108853904e-02,4.069364476823585097e-02,-1.507372910434666945e-02,4.301640122507489894e-02,-1.537109095688573256e-02,4.544406012249473797e-02,-1.566048924224958810e-02,3.000000000000000000e+00
2.905086627734859150e-01,-2.518090281424301830e-02,3.097063589150080842e-01,-2.531391060559736936e-02,3.305984763528137527e-01,-2.544241237170068518e-02,3.533902950794541864e-01,3.000000000000000000e+00
-2.811691357812387548e-02,2.758972859236352160e-01,-2.829039431657033588e-02,2.931500177327334145e-01,-2.845836904157419273e-02,3.118024098286383272e-01,-2.862093221967181370e-02,3.000000000000000000e+00
-3.219854874706150338e-02,3.735111378516448033e-01,-3.237544647524236846e-02,3.981938900336602360e-01,-3.254645649297871479e-02,4.250551838819625061e-01,-3.271167304921144409e-02,3.000000000000000000e+00
-2.300006118881058048e-02,5.716311532082095359e-02,-2.355263486506307610e-02,6.056612482904858569e-02,-2.409035234846436391e-02,6.411649555566806269e-02,-2.461363353525869088e-02,3.000000000000000000e+00
-1.533075717925497065e-02,2.321617022940991037e-01,-4.071279273883815497e-01,5.375984357287851845e-01,-6.228268278164492688e-01,6.639049824590748106e-01,-6.636372651177367965e-01,0.000000000000000000e+00
4.258435378349340605e-01,-3.273736786436001189e-01,1.599201493715655675e-01,3.361016041213615163e-02,-2.071482417343587512e-01,3.220725562226927630e-01,-3.555031825163058601e-01,0.000000000000000000e+00
2.378299494969379757e-01,-8.377978234792433920e-02,-1.064117370546685398e-01,2.329301754980656058e-01,-2.333326505104177384e-01,1.130220077877524959e-01,6.054559872675618903e-02,0.000000000000000000e+00
-1.627559849539684800e-01,1.724171379545106353e-01,-2.756697354286005708e-02,-1.365952435604151083e-01,1.725950582148801649e-01,-5.289629610022118095e-02,-1.098434094710148551e-01,0.000000000000000000e+00
1.444600230079047809e-01,-3.215383962269779961e-02,-1.195193158112690390e-01,1.062089026193080848e-01,4.889575376530751888e-02,-1.335099132289647716e-01,3.659105005469338867e-02,0.000000000000000000e+00
8.998107948396799616e-02,-7.214587454109952502e-02,-7.662996917050865497e-02,8.113098099277975261e-02,6.238295855639786058e-02,-8.775764245457060020e-02,-4.760908566665703057e-02,0.000000000000000000e+00
8.143114432174014539e-02,4.414545793922526606e-02,-6.365052712103769217e-02,-6.473553545169156986e-02,3.930866400242000180e-02,7.626588777907922223e-02,-1.174563824540856768e-02,0.000000000000000000e+00
-6.713083473486899933e-02,-2.521324888192935307e-02,4.435323808390575356e-02,6.047093743127456011e-02,6.376524993065476807e-03,-5.321221637619475558e-02,-4.945972576023080491e-02,0.000000000000000000e+00
1.324386097174665503e-02,4.522028766530149235e-02,4.285840168504932018e-02,9.224784703445444017e-03,-2.982356916288107090e-02,-4.548770368774926465e-02,-2.724960456508265794e-02,0.000000000000000000e+00
-1.120498368288569760e-02,1.145957605621945180e-02,2.855625636843814319e-02,3.367767629736988927e-02,2.542038831487304640e-02,7.689067656257818871e-03,-1.210268224584389388e-02,0.000000000000000000e+00
1.533075717929482662e-01,-2.321617022941375286e+00,4.071279273883386729e+00,-5.375984357288207782e+00,6.228268278164364347e+00,-6.639049824591342741e+00,6.636372651177667059e+00,0.000000000000000000e+00
-4.258435378348957911e+00,3.273736786435979873e+00,-1.599201493715423084e+00,-3.361016041212420147e-01,2.071482417343962990e+00,-3.220725562228214045e+00,3.555031825163586401e+00,0.000000000000000000e+00
-2.378299494969010830e+00,8.377978234788248102e-01,1.064117370547130736e+00,-2.329301754981181194e+00,2.333326505103671789e+00,-1.130220077877628349e+00,-6.054559872690624678e-01,0.000000000000000000e+00
1.627559849540426651e+00,-1.724171379545561766e+00,2.756697354294522229e-01,1.365952435604521176e+00,-1.725950582148712442e+00,5.289629610032698936e-01,1.098434094711319808e+00,0.000000000000000000e+00
-1.444600230079744474e+00,3.215383962267628348e-01,1.195193158112344056e+00,-1.062089026193286712e+00,-4.889575376526026362e-01,1.335099132288685153e+00,-3.659105005478902606e-01,0.000000000000000000e+00
-8.998107948393482269e-01,7.214587454113010612e-01,7.662996917048536805e-01,-8.113098099281755848e-01,-6.238295855644607757e-01,8.775764245457324808e-01,4.760908566670692399e-01,0.000000000000000000e+00
-8.143114432168834238e-01,-4.414545793925694905e-01,6.365052712098573373e-01,6.473553545168386769e-01,-3.930866400242974956e-01,-7.626588777908936967e-01,1.174563824547903701e-01,0.000000000000000000e+00
6.713083473485833563e-01,2.521324888196426195e-01,-4.435323808394850964e-01,-6.047093743124365428e-01,-6.376524993032263444e-02,5.321221637620110467e-01,4.945972576025310374e-01,0.000000000000000000e+00
-1.324386097187080502e-01,-4.522028766533829347e-01,-4.285840168513629367e-01,-9.224784703407251651e-02,2.982356916277746350e-01,4.548770368766124617e-01,2.724960456508799256e-01,0.000000000000000000e+00
1.120498368291464597e-01,-1.145957605617310970e-01,-2.855625636848890259e-01,-3.367767629739093493e-01,-2.542038831503510288e-01,-7.689067656246591220e-02,1.210268224584558627e-01,0.000000000000000000e+00
3.066151435859604257e-01,-4.643234045882747907e+00,8.142558547766810761e+00,-1.075196871457646175e+01,1.245653655632869672e+01,-1.327809964918250785e+01,1.327274530235536254e+01,0.000000000000000000e+00
-8.516870756698001088e+00,6.547473572872021919e+00,-3.198402987430886579e+00,-6.722032082425786204e-01,4.142964834688005915e+00,-6.441451124456418320e+00,7.110063650327179019e+00,0.000000000000000000e+00
-4.756598989938114919e+00,1.675595646957787954e+00,2.128234741094058524e+00,-4.658603509962257583e+00,4.666653010207289398e+00,-2.260440155755292668e+00,-1.210911974538038338e+00,0.000000000000000000e+00
3.255119699080895490e+00,-3.448342759090953447e+00,5.513394708586812909e-01,2.731904871208998387e+00,-3.451901164297467073e+00,1.057925922006580643e+00,2.196868189422547246e+00,0.000000000000000000e+00
-2.889200460159341954e+00,6.430767924535332192e-01,2.390386316224720087e+00,-2.124178052386555660e+00,-9.779150753052621159e-01,2.670198264577337000e+00,-7.318210010958536849e-01,0.000000000000000000e+00
-1.799621589678706890e+00,1.442917490822601234e+00,1.532599383409790850e+00,-1.622619619856415341e+00,-1.247659171128887801e+00,1.755152849091428990e+00,9.521817133342803663e-01,0.000000000000000000e+00
-1.628622886433788830e+00,-8.829091587849435818e-01,1.273010542419787061e+00,1.294710709033531471e+00,-7.861732800487002404e-01,-1.525317755581763857e+00,2.349127649094979176e-01,0.000000000000000000e+00
1.342616694697138957e+00,5.042649776392875705e-01,-8.870647616789363310e-01,-1.209418748624888407e+00,-1.275304998605878148e-01,1.064244327524136891e+00,9.891945152050536372e-01,0.000000000000000000e+00
-2.648772194373277822e-01,-9.044057533066578447e-01,-8.571680337027367536e-01,-1.844956940682208335e-01,5.964713832554913164e-01,9.097540737532263666e-01,5.449920913018682089e-01,0.000000000000000000e+00
2.240996736582825666e-01,-2.291915211235042160e-01,-5.711251273696592579e-01,-6.735535259479649151e-01,-5.084077663005696079e-01,-1.537813531249803689e-01,2.420536449168970150e-01,0.000000000000000000e+00
4.599227153789113287e-01,-6.964851068824153835e+00,1.221383782165039555e+01,-1.612795307186457450e+01,1.868480483449294383e+01,-1.991714947377390743e+01,1.990911795353303404e+01,0.000000000000000000e+00
-1.277530613504694657e+01,9.821210359308050641e+00,-4.797604481146267474e+00,-1.008304812363864489e+00,6.214447252031945368e+00,-9.662176686684530225e+00,1.066509547549079251e+01,0.000000000000000000e+00
-7.134898484907155947e+00,2.513393470436704469e+00,3.192352111641172829e+00,-6.987905264943402805e+00,6.999979515310993605e+00,-3.390660233632969423e+00,-1.816367961806976572e+00,0.000000000000000000e+00
4.882679548621287502e+00,-5.172514138636512548e+00,8.270092062879736972e-01,4.097857306813464717e+00,-5.177851746446314074e+00,1.586888883009757611e+00,3.295302284133901694e+00,0.000000000000000000e+00
-4.333800690238827080e+00,9.646151886802591946e-01,3.585579474337062145e+00,-3.186267078579884782e+00,-1.466872612957861755e+00,4.005297396865969084e+00,-1.097731501643715246e+00,0.000000000000000000e+00
-2.699432384518130945e+00,2.164376236233848338e+00,2.298899075114662516e+00,-2.433929429784501330e+00,-1.871488756693328481e+00,2.632729273637216316e+00,1.428272570001351882e+00,0.000000000000000000e+00
-2.442934329650745084e+00,-1.324363738177400052e+00,1.909515813629715897e+00,1.942066063550441868e+00,-1.179259920073087997e+00,-2.287976633372629465e+00,3.523691473642298067e-01,0.000000000000000000e+00
2.013925042045753511e+00,7.563974664588135610e-01,-1.330597142518471943e+00,-1.814128122937318288e+00,-1.912957497909695825e-01,1.596366491286249634e+00,1.483791772807658838e+00,0.000000000000000000e+00
-3.973158291559210076e-01,-1.356608629959968226e+00,-1.285752050554113790e+00,-2.767435411023222436e-01,8.947070748832886000e-01,1.364631110629934918e+00,8.174881369527782216e-01,0.000000000000000000e+00
